bid_id,tender_id,bidder_id,bid_price,is_winner,submission_time,ip_address
BID-1520,MPMKVV-2024-071,23SYRSB7785E1Z7,70.0,False,2024-02-26 13:00:00,192.168.250.240
BID-1521,MPMKVV-2024-071,23NPKPN3733S1Z3,67.89,False,2024-02-27 19:00:00,192.168.122.100
BID-1522,MPMKVV-2024-071,23ZTZNV3767B1ZP,84.37,False,2024-02-26 02:00:00,192.168.116.103
BID-1523,MPMKVV-2024-072,23IPZHZ6101K1ZD,1.59,False,2024-06-16 20:00:00,192.168.200.201
BID-1524,MPMKVV-2024-072,23JNCBX9456D1Z2,1.93,False,2024-06-16 00:00:00,192.168.252.148
BID-1525,MPMKVV-2024-072,23DEURP0041Y1ZO,1.97,False,2024-06-16 22:00:00,192.168.178.15
BID-1526,MPRDC-2024-060,23YJUGO1551J1ZE,55.81,False,2024-06-30 08:00:00,192.168.78.245
BID-1527,MPRDC-2024-060,23JSTCF5248G1Z8,56.04,False,2024-07-01 16:00:00,192.168.37.13
BID-1528,MPRDC-2024-060,23RHYIJ8596E1ZX,44.79,False,2024-07-01 11:00:00,192.168.102.130
BID-1529,UADD-2024-058,23BWKMC2497W1ZC,83.7,False,2024-12-21 01:00:00,192.168.8.248
BID-1530,UADD-2024-058,23CEVNN7460X1ZD,82.44,False,2024-12-21 20:00:00,192.168.57.126
BID-1531,UADD-2024-058,23EHSEX8176H1ZX,82.64,False,2024-12-19 18:00:00,192.168.14.185
BID-1532,UADD-2024-058,23YFHRZ3056R1ZK,72.83,False,2024-12-21 05:00:00,192.168.119.38
BID-1533,UADD-2024-058,23BLYXJ5579P1Z7,83.35,False,2024-12-20 09:00:00,192.168.19.105
BID-1534,UADD-2024-059,23VTQEU9059C1ZO,33.03,False,2024-12-06 19:00:00,192.168.18.146
BID-1535,UADD-2024-059,23KCXVQ9506H1ZC,35.26,False,2024-12-08 18:00:00,192.168.75.105
BID-1536,UADD-2024-059,23TXJLL7164M1Z4,32.39,False,2024-12-07 15:00:00,192.168.86.73
BID-1537,PHED-2024-066,23YGOHR8806N1ZR,97.72,True,2024-03-01 00:05:00,10.25.142.11
BID-1538,PHED-2024-066,23GPXVH1115O1ZZ,125.52,False,2024-03-01 00:08:00,10.25.142.11
BID-1539,PHED-2024-066,23JQWVX6607H1ZH,123.47,False,2024-03-01 00:01:00,10.25.142.11
BID-1540,PHED-2024-066,23AEAKY2354M1Z9,123.37,False,2024-03-01 00:04:00,10.25.142.11
BID-1541,PHED-2024-066,23BFSNZ2564Q1ZL,123.12,False,2024-03-01 00:08:00,10.25.142.11
BID-1542,MPMKVV-2024-073,23OYSON7624X1ZB,71.27,False,2024-03-12 08:00:00,192.168.160.41
BID-1543,MPMKVV-2024-073,23SSAEB3993Z1Z3,64.48,False,2024-03-14 23:00:00,192.168.36.97
BID-1544,MPMKVV-2024-073,23BFSNZ2564Q1ZL,78.11,False,2024-03-13 20:00:00,192.168.70.158
BID-1545,MPMKVV-2024-073,23XMACR1031L1ZC,69.9,False,2024-03-12 08:00:00,192.168.251.15
BID-1546,PHED-2024-067,23SYUPA3275X1ZS,119.29,True,2024-10-06 00:01:00,10.25.142.11
BID-1547,PHED-2024-067,23HBGGU8028G1ZG,153.73,False,2024-10-06 00:03:00,10.25.142.11
BID-1548,PHED-2024-067,23YFHRZ3056R1ZK,169.01,False,2024-10-06 00:02:00,10.25.142.11
BID-1549,PHED-2024-068,23MFIDL8751L1ZA,25.12,False,2024-06-12 00:00:00,192.168.11.183
BID-1550,PHED-2024-068,23GESFJ6779I1ZQ,30.32,False,2024-06-09 16:00:00,192.168.254.168
BID-1551,PHED-2024-068,23GCUTX7252Q1ZO,27.24,False,2024-06-09 04:00:00,192.168.117.15
BID-1552,PHED-2024-068,23QXDIX9192N1Z5,26.54,False,2024-06-10 10:00:00,192.168.74.18
BID-1553,PWD-2024-065,23GOCID3761E1Z4,109.56,False,2024-03-28 23:00:00,192.168.222.81
BID-1554,PWD-2024-065,23BBQLU3267E1ZO,133.42,False,2024-03-28 19:00:00,192.168.244.207
BID-1555,PWD-2024-065,23VKASX4991E1ZC,110.68,False,2024-03-28 22:00:00,192.168.134.138
BID-1556,PWD-2024-065,23BOFJU5100M1ZB,136.6,False,2024-03-28 13:00:00,192.168.48.22
BID-1557,MPMKVV-2024-074,23YADTW4686G1ZD,29.63,False,2024-02-04 04:00:00,192.168.219.78
BID-1558,MPMKVV-2024-074,23SXHFL2350K1Z1,35.2,False,2024-02-05 05:00:00,192.168.42.51
BID-1559,MPMKVV-2024-074,23DJSGD1380D1ZC,37.55,False,2024-02-04 07:00:00,192.168.145.54
BID-1560,MPMKVV-2024-074,23PDSUB6865K1ZW,34.31,False,2024-02-05 21:00:00,192.168.229.110
BID-1561,MPRDC-2024-061,23HBGGU8028G1ZG,31.65,False,2024-09-10 07:00:00,192.168.206.193
BID-1562,MPRDC-2024-061,23JWRLZ1040W1Z5,32.42,False,2024-09-11 21:00:00,192.168.20.3
BID-1563,MPRDC-2024-061,23SMQVH7822N1ZX,31.34,False,2024-09-10 22:00:00,192.168.215.190
BID-1564,MPMKVV-2024-075,23OCSGU1310K1ZF,5.07,False,2024-02-23 06:00:00,192.168.60.13
BID-1565,MPMKVV-2024-075,23IHIGE8902M1ZJ,5.18,False,2024-02-23 06:00:00,192.168.100.67
BID-1566,MPMKVV-2024-075,23TTZMV9701I1ZI,5.96,False,2024-02-21 02:00:00,192.168.105.23
BID-1567,MPMKVV-2024-075,23BZQOL6948X1Z7,5.26,False,2024-02-23 11:00:00,192.168.194.178
BID-1568,MPMKVV-2024-075,23VYOZS3291W1ZH,5.87,False,2024-02-23 21:00:00,192.168.149.4
BID-1569,MPRDC-2024-062,23CEHHL0971P1ZX,130.44,False,2024-09-19 02:00:00,192.168.61.107
BID-1570,MPRDC-2024-062,23ZJEQD5962R1ZX,158.41,False,2024-09-18 13:00:00,192.168.18.153
BID-1571,MPRDC-2024-062,23TYPZX5019M1ZN,160.01,False,2024-09-17 04:00:00,192.168.158.224
BID-1572,MPRDC-2024-062,23GOCID3761E1Z4,143.33,False,2024-09-19 14:00:00,192.168.130.52
BID-1573,WRD-2024-062,23EHOWP4519A1ZO,15.81,False,2024-12-01 06:00:00,192.168.218.69
BID-1574,WRD-2024-062,23VTQEU9059C1ZO,16.87,False,2024-11-29 21:00:00,192.168.185.250
BID-1575,WRD-2024-062,23ZIZKJ1338M1ZN,16.21,False,2024-12-01 19:00:00,192.168.85.197
BID-1576,WRD-2024-062,23PDGDK6977A1ZU,17.92,False,2024-12-01 22:00:00,192.168.76.144
BID-1577,WRD-2024-062,23GUXRO5458O1ZD,16.0,False,2024-11-29 11:00:00,192.168.191.159
BID-1578,PHED-2024-069,23QUMJP6517U1ZW,112.94,False,2024-06-04 05:00:00,192.168.211.123
BID-1579,PHED-2024-069,23OHJNE5566O1ZV,108.33,False,2024-06-03 02:00:00,192.168.176.253
BID-1580,PHED-2024-069,23YGOHR8806N1ZR,112.75,False,2024-06-04 17:00:00,192.168.243.24
BID-1581,PHED-2024-069,23MYIXR1872Q1ZG,114.78,False,2024-06-03 20:00:00,192.168.92.165
BID-1582,MPRDC-2024-063,23MMYJV9490E1ZA,46.8,False,2024-03-08 13:00:00,192.168.181.5
BID-1583,MPRDC-2024-063,23VRUXB6225P1ZR,53.47,False,2024-03-06 11:00:00,192.168.124.214
BID-1584,MPRDC-2024-063,23OHJNE5566O1ZV,46.78,False,2024-03-07 22:00:00,192.168.240.29
BID-1585,MPRDC-2024-064,23SEVXN5779D1Z8,64.15,True,2024-05-20 00:08:00,10.25.142.11
BID-1586,MPRDC-2024-064,23HPBMX6358C1Z7,87.45,False,2024-05-20 00:10:00,10.25.142.11
BID-1587,MPRDC-2024-064,23ZGFOU8853S1Z1,81.81,False,2024-05-20 00:05:00,10.25.142.11
BID-1588,MPRDC-2024-064,23DPBPK1694A1ZD,83.04,False,2024-05-20 00:08:00,10.25.142.11
BID-1589,MPRDC-2024-064,23TYPZX5019M1ZN,87.61,False,2024-05-20 00:03:00,10.25.142.11
BID-1590,PWD-2024-066,23CQHGH2573Q1Z9,66.19,False,2024-12-10 07:00:00,192.168.107.33
BID-1591,PWD-2024-066,23VLDTF6790W1ZO,73.39,False,2024-12-10 17:00:00,192.168.162.166
BID-1592,PWD-2024-066,23KCXVQ9506H1ZC,75.05,False,2024-12-09 18:00:00,192.168.137.214
BID-1593,PWD-2024-066,23DPYRC3452D1ZQ,69.78,False,2024-12-10 18:00:00,192.168.198.200
BID-1594,UADD-2024-060,23THSTJ9483A1Z9,2.18,False,2025-01-03 16:00:00,192.168.215.108
BID-1595,UADD-2024-060,23ZTZNV3767B1ZP,2.13,False,2025-01-03 18:00:00,192.168.233.83
BID-1596,UADD-2024-060,23MYIXR1872Q1ZG,2.07,False,2025-01-03 12:00:00,192.168.12.91
BID-1597,MPMKVV-2024-076,23EBLNM7625H1ZH,42.88,False,2024-04-21 11:00:00,192.168.109.4
BID-1598,MPMKVV-2024-076,23DLTST0114O1Z1,44.53,False,2024-04-23 02:00:00,192.168.189.110
BID-1599,MPMKVV-2024-076,23PDSUB6865K1ZW,44.47,False,2024-04-23 00:00:00,192.168.185.252
BID-1600,MPMKVV-2024-076,23ZJEQD5962R1ZX,45.7,False,2024-04-23 12:00:00,192.168.249.51
BID-1601,UADD-2024-061,23QCQLI7319D1ZE,7.16,False,2024-11-02 05:00:00,192.168.31.245
BID-1602,UADD-2024-061,23IYBSK9427P1ZC,6.73,False,2024-10-31 16:00:00,192.168.115.241
BID-1603,UADD-2024-061,23CMJNX5629T1ZT,7.07,False,2024-11-01 08:00:00,192.168.246.192
BID-1604,UADD-2024-062,23SYRSB7785E1Z7,59.11,False,2024-09-17 15:00:00,192.168.164.200
BID-1605,UADD-2024-062,23TLIXA9016M1Z7,63.58,False,2024-09-17 08:00:00,192.168.213.85
BID-1606,UADD-2024-062,23VOFVB0527C1ZQ,59.04,False,2024-09-16 18:00:00,192.168.137.252
BID-1607,UADD-2025-001,23TTZMV9701I1ZI,4.44,True,2025-11-21 00:08:00,10.25.142.11
BID-1608,UADD-2025-001,23VTQEU9059C1ZO,6.33,False,2025-11-21 00:04:00,10.25.142.11
BID-1609,UADD-2025-001,23KLVBN6446V1Z8,5.92,False,2025-11-21 00:09:00,10.25.142.11
BID-1610,UADD-2025-001,23BOIOS7906H1Z4,5.92,False,2025-11-21 00:06:00,10.25.142.11
BID-1611,UADD-2025-001,23FNOWS3130C1Z5,5.52,False,2025-11-21 00:10:00,10.25.142.11
BID-1612,UADD-2025-002,23NHCIB2456J1ZB,106.85,False,2025-08-01 21:00:00,192.168.112.88
BID-1613,UADD-2025-002,23RJEJH8237Q1ZK,104.74,False,2025-08-01 18:00:00,192.168.76.51
BID-1614,UADD-2025-002,23WLYUO0809B1Z6,93.4,False,2025-08-01 14:00:00,192.168.57.62
BID-1615,UADD-2025-002,23VSNCZ8763D1Z1,85.0,False,2025-08-01 13:00:00,192.168.255.22
BID-1616,UADD-2025-002,23FGUHZ4978F1ZW,101.12,False,2025-08-01 06:00:00,192.168.142.116
BID-1617,PWD-2025-001,23VDMQA0851M1ZD,132.44,False,2025-03-15 06:00:00,192.168.128.250
BID-1618,PWD-2025-001,23RHTAV9667B1ZT,139.61,False,2025-03-13 03:00:00,192.168.66.200
BID-1619,PWD-2025-001,23YJUGO1551J1ZE,124.22,False,2025-03-14 10:00:00,192.168.161.123
BID-1620,PHED-2025-001,23PDSUB6865K1ZW,118.22,False,2025-05-15 02:00:00,192.168.132.171
BID-1621,PHED-2025-001,23IAZIG3511W1ZH,133.74,False,2025-05-15 11:00:00,192.168.132.50
BID-1622,PHED-2025-001,23IZOLU2839H1ZB,133.22,False,2025-05-15 16:00:00,192.168.95.111
BID-1623,PHED-2025-001,23WVXWR4500B1ZI,122.36,False,2025-05-16 00:00:00,192.168.233.203
BID-1624,PHED-2025-001,23GHTDC2902L1Z8,147.53,False,2025-05-15 11:00:00,192.168.53.40
BID-1625,MPMKVV-2025-001,23MYIXR1872Q1ZG,83.73,False,2025-03-28 15:00:00,192.168.204.169
BID-1626,MPMKVV-2025-001,23QUMJP6517U1ZW,91.0,False,2025-03-28 18:00:00,192.168.183.7
BID-1627,MPMKVV-2025-001,23KOXQG2959I1ZQ,83.74,False,2025-03-28 14:00:00,192.168.166.124
BID-1628,MPMKVV-2025-001,23BZQOL6948X1Z7,94.07,False,2025-03-27 23:00:00,192.168.136.4
BID-1629,MPMKVV-2025-002,23JZCJA2830D1ZQ,57.85,False,2025-10-09 18:00:00,192.168.5.37
BID-1630,MPMKVV-2025-002,23KLVBN6446V1Z8,57.02,False,2025-10-08 13:00:00,192.168.178.176
BID-1631,MPMKVV-2025-002,23HDNIY2528O1ZL,56.79,False,2025-10-08 17:00:00,192.168.234.168
BID-1632,MPMKVV-2025-002,23THSTJ9483A1Z9,48.03,False,2025-10-08 18:00:00,192.168.203.151
BID-1633,MPMKVV-2025-002,23TLIXA9016M1Z7,51.13,False,2025-10-09 19:00:00,192.168.205.209
BID-1634,MPRDC-2025-001,23XFOHW5499H1Z1,61.7,False,2025-09-12 16:00:00,192.168.76.237
BID-1635,MPRDC-2025-001,23JSHKZ6940F1ZG,64.51,False,2025-09-12 17:00:00,192.168.97.13
BID-1636,MPRDC-2025-001,23TSSUM2286M1Z5,68.31,False,2025-09-12 17:00:00,192.168.227.228
BID-1637,MPRDC-2025-001,23AMMCK0295L1ZV,63.15,False,2025-09-12 04:00:00,192.168.219.56
BID-1638,MPRDC-2025-001,23XMACR1031L1ZC,57.97,False,2025-09-12 06:00:00,192.168.87.56
BID-1639,UADD-2025-003,23VWFGP5519Z1ZF,27.34,False,2025-04-12 12:00:00,192.168.224.2
BID-1640,UADD-2025-003,23BWKMC2497W1ZC,25.83,False,2025-04-12 12:00:00,192.168.169.226
BID-1641,UADD-2025-003,23AKXUW7689F1ZY,29.87,False,2025-04-13 05:00:00,192.168.112.169
BID-1642,UADD-2025-003,23QCQLI7319D1ZE,28.97,False,2025-04-13 08:00:00,192.168.233.92
BID-1643,UADD-2025-003,23MMYJV9490E1ZA,26.12,False,2025-04-14 07:00:00,192.168.192.65
BID-1644,WRD-2025-001,23ODXMZ4175A1Z7,60.38,False,2025-04-24 11:00:00,192.168.141.119
BID-1645,WRD-2025-001,23AEAKY2354M1Z9,51.9,False,2025-04-25 17:00:00,192.168.16.47
BID-1646,WRD-2025-001,23MQSZH1307M1ZM,63.31,False,2025-04-24 17:00:00,192.168.95.65
BID-1647,MPRDC-2025-002,23AEAKY2354M1Z9,130.04,False,2025-11-15 12:00:00,192.168.244.192
BID-1648,MPRDC-2025-002,23JQWVX6607H1ZH,122.93,False,2025-11-14 16:00:00,192.168.44.120
BID-1649,MPRDC-2025-002,23BLYXJ5579P1Z7,112.47,False,2025-11-15 01:00:00,192.168.127.249
BID-1650,WRD-2025-002,23PJDIU2082S1ZP,51.6,False,2025-02-10 15:00:00,192.168.121.181
BID-1651,WRD-2025-002,23MMGKV2636Z1ZO,43.92,False,2025-02-12 02:00:00,192.168.117.225
BID-1652,WRD-2025-002,23UILLS1931J1ZY,51.56,False,2025-02-10 22:00:00,192.168.64.115
BID-1653,WRD-2025-002,23PZHLQ3758W1ZT,54.02,False,2025-02-11 04:00:00,192.168.122.53
BID-1654,PWD-2025-002,23XFOHW5499H1Z1,69.38,False,2025-04-03 10:00:00,192.168.132.198
BID-1655,PWD-2025-002,23OWSUJ4394Z1Z0,70.96,False,2025-04-03 07:00:00,192.168.132.92
BID-1656,PWD-2025-002,23GCUTX7252Q1ZO,74.14,False,2025-04-03 22:00:00,192.168.39.10
BID-1657,PWD-2025-002,23UCWKS3416R1ZS,67.04,False,2025-04-04 01:00:00,192.168.201.33
BID-1658,PWD-2025-003,23CEALF1601Y1Z0,17.13,True,2025-06-16 00:10:00,10.25.142.11
BID-1659,PWD-2025-003,23VGSNE8095M1ZF,22.97,False,2025-06-16 00:03:00,10.25.142.11
BID-1660,PWD-2025-003,23NCVXB0227Y1ZE,23.2,False,2025-06-16 00:06:00,10.25.142.11
BID-1661,PWD-2025-003,23BLYXJ5579P1Z7,24.65,False,2025-06-16 00:07:00,10.25.142.11
BID-1662,MPMKVV-2025-003,23EGTIG7637T1ZO,68.75,False,2025-05-09 11:00:00,192.168.225.246
BID-1663,MPMKVV-2025-003,23PJDIU2082S1ZP,76.51,False,2025-05-09 21:00:00,192.168.67.85
BID-1664,MPMKVV-2025-003,23VWFGP5519Z1ZF,67.83,False,2025-05-10 05:00:00,192.168.56.67
BID-1665,MPMKVV-2025-004,23ZSIFI6672S1ZU,72.16,False,2025-04-29 17:00:00,192.168.176.251
BID-1666,MPMKVV-2025-004,23GUXRO5458O1ZD,83.22,False,2025-04-28 15:00:00,192.168.11.19
BID-1667,MPMKVV-2025-004,23QNCQR2950J1Z7,87.94,False,2025-04-28 00:00:00,192.168.32.51
BID-1668,MPRDC-2025-003,23EWRRN7390V1ZU,28.42,False,2025-05-25 18:00:00,192.168.74.200
BID-1669,MPRDC-2025-003,23TCLMZ6594F1ZS,31.82,False,2025-05-26 18:00:00,192.168.196.48
BID-1670,MPRDC-2025-003,23CEALF1601Y1Z0,32.25,False,2025-05-24 06:00:00,192.168.177.223
BID-1671,UADD-2025-004,23HPLBD7901X1ZJ,125.12,False,2025-03-11 02:00:00,192.168.138.155
BID-1672,UADD-2025-004,23MGCYQ6298C1ZQ,147.21,False,2025-03-11 12:00:00,192.168.133.34
BID-1673,UADD-2025-004,23DKEZR6736S1Z3,135.9,False,2025-03-10 15:00:00,192.168.62.167
BID-1674,UADD-2025-005,23IHIGE8902M1ZJ,15.3,False,2025-07-15 18:00:00,192.168.204.102
BID-1675,UADD-2025-005,23YBDQO6210O1Z2,13.2,False,2025-07-13 14:00:00,192.168.213.129
BID-1676,UADD-2025-005,23HBGGU8028G1ZG,14.13,False,2025-07-15 23:00:00,192.168.255.76
BID-1677,UADD-2025-005,23ATNJH3225M1ZH,14.23,False,2025-07-15 23:00:00,192.168.50.113
BID-1678,UADD-2025-006,23QMMWM8109E1Z5,55.76,False,2025-01-22 09:00:00,192.168.24.201
BID-1679,UADD-2025-006,23VCNOY9415U1ZR,56.99,False,2025-01-22 09:00:00,192.168.167.75
BID-1680,UADD-2025-006,23OHJNE5566O1ZV,56.07,False,2025-01-24 20:00:00,192.168.20.158
BID-1681,PHED-2025-002,23UVHRI5675V1Z0,139.25,False,2025-05-24 14:00:00,192.168.94.44
BID-1682,PHED-2025-002,23VSNCZ8763D1Z1,113.75,False,2025-05-22 13:00:00,192.168.232.31
BID-1683,PHED-2025-002,23OCSGU1310K1ZF,137.07,False,2025-05-22 23:00:00,192.168.125.244
BID-1684,MPMKVV-2025-005,23UVHRI5675V1Z0,5.94,False,2025-09-07 14:00:00,192.168.106.174
BID-1685,MPMKVV-2025-005,23JQLUQ6365K1Z9,5.96,False,2025-09-06 11:00:00,192.168.40.46
BID-1686,MPMKVV-2025-005,23GHTDC2902L1Z8,6.52,False,2025-09-05 08:00:00,192.168.18.224
BID-1687,MPMKVV-2025-005,23CMXKD0549Y1ZO,6.53,False,2025-09-05 23:00:00,192.168.10.156
BID-1688,PHED-2025-003,23EBLNM7625H1ZH,123.44,False,2025-07-22 16:00:00,192.168.182.68
BID-1689,PHED-2025-003,23AMMCK0295L1ZV,116.46,False,2025-07-22 08:00:00,192.168.110.253
BID-1690,PHED-2025-003,23ZTZNV3767B1ZP,121.28,False,2025-07-23 14:00:00,192.168.152.45
BID-1691,WRD-2025-003,23NPKPN3733S1Z3,62.2,True,2025-02-02 00:09:00,10.25.142.11
BID-1692,WRD-2025-003,23TQYOG5972U1Z0,83.31,False,2025-02-02 00:05:00,10.25.142.11
BID-1693,WRD-2025-003,23SDDNC7009Z1ZL,81.02,False,2025-02-02 00:08:00,10.25.142.11
BID-1694,WRD-2025-003,23KTFRR3430E1ZZ,83.03,False,2025-02-02 00:03:00,10.25.142.11
BID-1695,PWD-2025-004,23BOOLD7858U1ZQ,83.9,False,2025-01-23 10:00:00,192.168.65.90
BID-1696,PWD-2025-004,23CEALF1601Y1Z0,70.03,False,2025-01-23 06:00:00,192.168.227.186
BID-1697,PWD-2025-004,23MQSZH1307M1ZM,85.56,False,2025-01-22 01:00:00,192.168.194.150
BID-1698,PWD-2025-004,23VRUXB6225P1ZR,87.0,False,2025-01-22 01:00:00,192.168.254.26
BID-1699,PHED-2025-004,23KQHIR2558J1ZC,42.92,False,2025-05-13 22:00:00,192.168.179.163
BID-1700,PHED-2025-004,23HBGGU8028G1ZG,42.64,False,2025-05-12 05:00:00,192.168.147.243
BID-1701,PHED-2025-004,23PQRND9076T1ZL,50.18,False,2025-05-12 08:00:00,192.168.87.203
BID-1702,PHED-2025-004,23OHJNE5566O1ZV,49.94,False,2025-05-13 23:00:00,192.168.217.106
BID-1703,PHED-2025-004,23VCNHG8983K1Z6,43.04,False,2025-05-12 07:00:00,192.168.161.10
BID-1704,UADD-2025-007,23WLNNI9014T1ZH,102.16,True,2026-01-07 00:01:00,10.25.142.11
BID-1705,UADD-2025-007,23RHTAV9667B1ZT,127.41,False,2026-01-07 00:07:00,10.25.142.11
BID-1706,UADD-2025-007,23JZCJA2830D1ZQ,137.66,False,2026-01-07 00:10:00,10.25.142.11
BID-1707,PHED-2025-005,23JQWVX6607H1ZH,64.36,False,2025-02-12 15:00:00,192.168.228.115
BID-1708,PHED-2025-005,23TGNCW2478E1ZN,73.81,False,2025-02-12 20:00:00,192.168.238.171
BID-1709,PHED-2025-005,23DJSGD1380D1ZC,74.59,False,2025-02-11 17:00:00,192.168.227.201
BID-1710,PHED-2025-005,23TCLMZ6594F1ZS,64.33,False,2025-02-12 06:00:00,192.168.144.69
BID-1711,PHED-2025-005,23GCUTX7252Q1ZO,79.03,False,2025-02-13 21:00:00,192.168.45.201
BID-1712,WRD-2025-004,23QMFPN8128Q1ZA,86.26,False,2025-11-18 04:00:00,192.168.130.104
BID-1713,WRD-2025-004,23QGUHB3773T1ZT,86.85,False,2025-11-19 19:00:00,192.168.73.42
BID-1714,WRD-2025-004,23VTQEU9059C1ZO,84.91,False,2025-11-17 22:00:00,192.168.84.31
BID-1715,PHED-2025-006,23KITVH0400W1Z6,84.7,False,2025-08-08 15:00:00,192.168.87.57
BID-1716,PHED-2025-006,23ZPRWG6841A1ZG,74.8,False,2025-08-09 15:00:00,192.168.20.102
BID-1717,PHED-2025-006,23FNOWS3130C1Z5,70.66,False,2025-08-08 07:00:00,192.168.2.28
BID-1718,PHED-2025-006,23WLNNI9014T1ZH,73.51,False,2025-08-10 17:00:00,192.168.173.196
BID-1719,WRD-2025-005,23PZHLQ3758W1ZT,88.08,False,2025-09-19 17:00:00,192.168.221.147
BID-1720,WRD-2025-005,23FLQIL3511U1Z9,106.21,False,2025-09-19 16:00:00,192.168.109.231
BID-1721,WRD-2025-005,23UPNKV3607N1ZT,94.68,False,2025-09-17 09:00:00,192.168.126.119
BID-1722,WRD-2025-005,23THSTJ9483A1Z9,97.71,False,2025-09-17 01:00:00,192.168.120.142
BID-1723,PHED-2025-007,23TSSUM2286M1Z5,49.2,True,2025-02-03 00:01:00,10.25.142.11
BID-1724,PHED-2025-007,23OXKTH6843S1ZJ,64.18,False,2025-02-03 00:02:00,10.25.142.11
BID-1725,PHED-2025-007,23YADTW4686G1ZD,71.95,False,2025-02-03 00:10:00,10.25.142.11
BID-1726,MPRDC-2025-004,23BBQLU3267E1ZO,20.45,False,2025-06-02 01:00:00,192.168.191.180
BID-1727,MPRDC-2025-004,23ZXMIR7280G1ZJ,21.26,False,2025-06-03 11:00:00,192.168.28.158
BID-1728,MPRDC-2025-004,23QMFPN8128Q1ZA,24.21,False,2025-06-04 23:00:00,192.168.82.121
BID-1729,MPRDC-2025-004,23HPTIR9671B1ZL,23.4,False,2025-06-02 23:00:00,192.168.241.50
BID-1730,MPRDC-2025-004,23TCLMZ6594F1ZS,23.64,False,2025-06-02 06:00:00,192.168.109.98
BID-1731,WRD-2025-006,23TCLMZ6594F1ZS,65.03,False,2025-06-20 02:00:00,192.168.123.16
BID-1732,WRD-2025-006,23DPBPK1694A1ZD,56.37,False,2025-06-20 23:00:00,192.168.202.14
BID-1733,WRD-2025-006,23MFIDL8751L1ZA,53.51,False,2025-06-20 02:00:00,192.168.10.95
BID-1734,WRD-2025-006,23UFNCT6024H1ZV,54.11,False,2025-06-21 11:00:00,192.168.170.50
BID-1735,PWD-2025-005,23BBQLU3267E1ZO,138.49,False,2025-11-29 06:00:00,192.168.200.170
BID-1736,PWD-2025-005,23VCNOY9415U1ZR,119.07,False,2025-11-29 19:00:00,192.168.2.44
BID-1737,PWD-2025-005,23JQWVX6607H1ZH,122.93,False,2025-11-30 12:00:00,192.168.135.237
BID-1738,PWD-2025-005,23KOXQG2959I1ZQ,110.25,False,2025-11-29 13:00:00,192.168.193.48
BID-1739,PWD-2025-005,23IPZHZ6101K1ZD,137.79,False,2025-11-30 03:00:00,192.168.185.200
BID-1740,PHED-2025-008,23ZREBD1411C1Z8,104.56,False,2026-01-07 11:00:00,192.168.185.203
BID-1741,PHED-2025-008,23MGCYQ6298C1ZQ,105.62,False,2026-01-07 12:00:00,192.168.117.77
BID-1742,PHED-2025-008,23TSSUM2286M1Z5,106.5,False,2026-01-07 22:00:00,192.168.78.207
BID-1743,UADD-2025-008,23QHLPJ9663G1ZA,85.72,False,2025-10-22 23:00:00,192.168.198.109
BID-1744,UADD-2025-008,23BWKMC2497W1ZC,80.33,False,2025-10-22 04:00:00,192.168.30.51
BID-1745,UADD-2025-008,23SEVXN5779D1Z8,77.94,False,2025-10-20 17:00:00,192.168.36.22
BID-1746,PWD-2025-006,23YPVKY2861S1ZW,122.07,True,2025-10-12 00:02:00,10.25.142.11
BID-1747,PWD-2025-006,23VWFGP5519Z1ZF,173.79,False,2025-10-12 00:07:00,10.25.142.11
BID-1748,PWD-2025-006,23ODOVR7834Q1ZV,162.29,False,2025-10-12 00:05:00,10.25.142.11
BID-1749,PWD-2025-006,23QCQLI7319D1ZE,156.54,False,2025-10-12 00:10:00,10.25.142.11
BID-1750,PHED-2025-009,23DEURP0041Y1ZO,106.02,False,2025-03-08 06:00:00,192.168.60.92
BID-1751,PHED-2025-009,23VRUXB6225P1ZR,97.36,False,2025-03-07 16:00:00,192.168.229.179
BID-1752,PHED-2025-009,23CKOCB8340D1ZC,100.86,False,2025-03-07 08:00:00,192.168.186.100
BID-1753,MPMKVV-2025-006,23ZIZKJ1338M1ZN,15.02,False,2025-11-28 10:00:00,192.168.59.187
BID-1754,MPMKVV-2025-006,23GESFJ6779I1ZQ,15.7,False,2025-11-27 20:00:00,192.168.31.106
BID-1755,MPMKVV-2025-006,23GYDJO4705J1ZE,14.67,False,2025-11-28 14:00:00,192.168.225.102
BID-1756,PWD-2025-007,23MQSZH1307M1ZM,78.62,False,2025-08-10 18:00:00,192.168.236.36
BID-1757,PWD-2025-007,23XZVSA8156M1ZF,90.85,False,2025-08-10 23:00:00,192.168.129.78
BID-1758,PWD-2025-007,23GESFJ6779I1ZQ,93.43,False,2025-08-10 20:00:00,192.168.197.33
BID-1759,PWD-2025-007,23XMACR1031L1ZC,76.38,False,2025-08-08 04:00:00,192.168.71.189
BID-1760,PWD-2025-007,23IZOLU2839H1ZB,73.31,False,2025-08-10 18:00:00,192.168.75.201
BID-1761,WRD-2025-007,23YHPOR8951Z1Z8,114.77,False,2025-03-25 05:00:00,192.168.221.186
BID-1762,WRD-2025-007,23NZKGM9894E1ZZ,113.67,False,2025-03-26 05:00:00,192.168.178.126
BID-1763,WRD-2025-007,23CRTPI0249D1ZI,115.57,False,2025-03-25 05:00:00,192.168.215.204
